TermKey,AcademicYearKey,AcademicYearSort,TermName,TermSort,GeographyKey,SchoolTypeKey,EducationPhase,Enrolments,SessionsPossible,OverallAbsenceSessions,AuthorisedAbsenceSessions,UnauthorisedAbsenceSessions,OverallAbsenceRateSource,AttendanceRateSource,PersistentAbsentees,PersistentAbsenceRateSource,SevereAbsentees,SevereAbsenceRateSource
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000032,State-funded secondary,State-funded secondary,9917,935073,19643,12533,7110,0.021006900000000002,0.9789931,541,0.0545528,60,0.0060502
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000033,Total,Total,17094,1883605,55881,40553,15328,0.029667,0.970333,1128,0.06598810000000001,194,0.011349
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000005,Total,Total,38822,4242677,116382,77351,39031,0.0274313,0.9725687,2638,0.0679512,337,0.0086806
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000008,Total,Total,47403,5132191,155126,124460,30666,0.0302261,0.9697739,2977,0.06280190000000001,894,0.0188596
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000010,Special,Special,809,91841,12992,12336,656,0.1414619,0.8585381,280,0.3461063,93,0.11495670000000001
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000015,Special,Special,400,44764,4126,3765,361,0.09217230000000001,0.9078277,76,0.19,32,0.08
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000021,Special,Special,359,38997,4272,3984,288,0.10954689999999999,0.8904531,86,0.2395543,29,0.0807799
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000021,Total,Total,21270,2382609,63606,47955,15651,0.026695899999999998,0.9733041,1183,0.0556182,280,0.013164100000000001
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000024,Special,Special,340,36827,18374,17920,454,0.4989274,0.5010726,269,0.7911765,214,0.6294118000000001
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000024,Total,Total,22607,2487024,86444,75063,11381,0.034758,0.965242,1617,0.0715265,529,0.023399800000000002
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000027,Total,Total,23942,2624043,77190,67025,10165,0.0294164,0.9705836,1379,0.0575975,453,0.0189207
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000031,State-funded secondary,State-funded secondary,14790,1663221,102521,90562,11959,0.06164,0.93836,1624,0.1098039,849,0.0574037
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000060,State-funded secondary,State-funded secondary,32004,3585015,86488,73285,13203,0.0241249,0.9758751,1562,0.0488064,331,0.0103425
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000042,Special,Special,715,75136,4634,4210,424,0.0616748,0.9383252,148,0.206993,5,0.006993
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E10000011,Special,Special,1092,123915,41610,39870,1740,0.3357947,0.6642053,675,0.6181319,402,0.3681319
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000043,State-funded secondary,State-funded secondary,11932,1370465,42326,34010,8316,0.0308844,0.9691156,862,0.07224269999999999,147,0.0123198
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000043,Total,Total,28126,3198942,98880,85312,13568,0.0309102,0.9690898,1933,0.06872639999999999,387,0.013759500000000001
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E10000014,State-funded primary,State-funded primary,91182,10350760,244754,222670,22084,0.023645999999999997,0.976354,4317,0.0473449,1073,0.0117677
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000045,Total,Total,29693,3351053,146790,117342,29448,0.043804100000000006,0.9561959,2613,0.08800050000000001,918,0.0309164
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E06000061,State-funded primary,State-funded primary,25841,3434104,210836,163231,47605,0.0613948,0.9386052,5255,0.20335899999999998,190,0.0073527
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E08000027,Special,Special,835,109553,12684,10327,2357,0.1157796,0.8842204,299,0.3580838,29,0.034730500000000004
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E08000030,Total,Total,43663,5672118,454750,283353,171397,0.08017289999999999,0.9198271,11582,0.2652589,770,0.0176351
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E08000031,State-funded secondary,State-funded secondary,18357,2353267,187866,106667,81199,0.079832,0.920168,4601,0.2506401,406,0.0221169
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E10000028,Total,Total,108346,14173307,1003867,793298,210569,0.070828,0.929172,24584,0.2269027,1587,0.0146475
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E06000019,Special,Special,320,41682,4814,4254,560,0.1154935,0.8845065,132,0.4125,11,0.034375
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E06000019,Total,Total,21243,2787828,208716,178564,30152,0.0748669,0.9251331,5166,0.243186,280,0.0131808
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E10000034,Special,Special,1343,175126,24294,20343,3951,0.13872299999999999,0.8612770000000001,541,0.4028295,98,0.07297100000000001
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E06000051,Special,Special,405,51099,7297,5556,1741,0.1428012,0.8571988,156,0.3851852,36,0.08888889999999999
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E06000051,Total,Total,34628,4515157,341837,285539,56298,0.07570879999999999,0.9242912,8594,0.24818069999999998,515,0.0148724
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E10000031,Total,Total,75675,9778184,760795,589818,170977,0.0778053,0.9221947,17824,0.23553349999999998,1624,0.0214602
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E06000032,State-funded secondary,State-funded secondary,15795,2039592,164653,110079,54574,0.08072839999999999,0.9192716,4245,0.2687559,310,0.0196265
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E06000031,State-funded primary,State-funded primary,18474,2526528,171766,138599,33167,0.067985,0.932015,4180,0.22626390000000002,157,0.0084984
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E06000031,State-funded secondary,State-funded secondary,16170,2199119,199931,138661,61270,0.0909141,0.9090859,4718,0.2917749,401,0.024799
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E06000031,Total,Total,35286,4814440,383824,287066,96758,0.0797235,0.9202764999999999,9164,0.2597064,596,0.0168906
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E10000012,State-funded primary,State-funded primary,104212,14185378,949383,749598,199785,0.0669269,0.9330731,23344,0.2240049,699,0.0067075
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E10000012,Total,Total,191504,25735436,2007917,1484906,523011,0.07802150000000001,0.9219785,48915,0.25542549999999997,3171,0.0165584
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E06000033,State-funded primary,State-funded primary,13143,1807252,115090,89340,25750,0.0636823,0.9363177,2826,0.2150194,86,0.0065434
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E06000034,Special,Special,419,52171,6514,5998,516,0.1248586,0.8751414,179,0.42720759999999997,16,0.038186200000000003
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E10000015,State-funded secondary,State-funded secondary,76554,10132666,814965,634371,180594,0.08042949999999999,0.9195705000000001,19034,0.248635,1576,0.0205868
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E10000020,State-funded secondary,State-funded secondary,45758,5975889,574152,407109,167043,0.0960781,0.9039219000000001,13746,0.3004065,1635,0.0357315
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000012,State-funded primary,State-funded primary,14912,1978029,121025,94441,26584,0.0611846,0.9388154,3064,0.2054721,95,0.0063707
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000013,Special,Special,575,76350,9483,6926,2557,0.12420429999999999,0.8757957000000001,231,0.4017391,21,0.0365217
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000013,State-funded primary,State-funded primary,7621,1011915,62863,50323,12540,0.0621228,0.9378772,1586,0.2081092,49,0.0064296
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000013,Total,Total,16024,2071539,146695,111104,35591,0.0708145,0.9291855,3590,0.2240389,205,0.0127933
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000022,State-funded secondary,State-funded secondary,13145,1689902,133388,82977,50411,0.0789324,0.9210676,3286,0.249981,257,0.0195512
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000023,Special,Special,724,96509,11643,9553,2090,0.12064159999999999,0.8793584,287,0.3964088,25,0.0345304
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000028,Total,Total,35235,4562348,303336,213230,90106,0.0664868,0.9335132,7508,0.2130836,460,0.0130552
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000002,Special,Special,401,52887,7548,5946,1602,0.1427194,0.8572806,194,0.4837905,25,0.06234409999999999
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000002,State-funded secondary,State-funded secondary,17718,2393416,172956,109613,63343,0.0722632,0.9277368,4145,0.2339429,310,0.0174963
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000004,State-funded primary,State-funded primary,18725,2429471,153007,115814,37193,0.0629796,0.9370204,3952,0.2110547,87,0.0046462
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000005,Total,Total,39642,5125122,328234,242938,85296,0.0640441,0.9359559,8327,0.21005500000000002,375,0.0094597
2022/23|Autumn term,2022/23,2022,Autumn term,1,LA|E09000008,Special,Special,1122,150164,20294,16139,4155,0.1351456,0.8648544,493,0.4393939,56,0.0499109
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000003,Special,Special,495,50207,10055,9834,221,0.2002709,0.7997291,214,0.4323232,127,0.2565657
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000003,State-funded primary,State-funded primary,24839,2651200,50429,41404,9025,0.019021200000000002,0.9809788,1040,0.0418696,123,0.0049519
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000005,State-funded secondary,State-funded secondary,16785,1845202,64295,34273,30022,0.034844400000000005,0.9651556,1530,0.0911528,199,0.011855800000000001
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000006,State-funded primary,State-funded primary,23540,2676690,57950,50840,7110,0.0216499,0.9783501,1016,0.0431606,203,0.0086236
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000006,Total,Total,42604,4803309,126195,109618,16577,0.0262725,0.9737275,2252,0.0528589,586,0.013754599999999999
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000008,State-funded secondary,State-funded secondary,19488,2047508,76831,60790,16041,0.0375242,0.9624758,1467,0.0752771,550,0.028222499999999998
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000009,Special,Special,705,78756,10947,10787,160,0.13899889999999998,0.8610011,192,0.2723404,96,0.1361702
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000009,State-funded primary,State-funded primary,25060,2816176,65485,51023,14462,0.0232532,0.9767468,1296,0.0517159,169,0.0067437999999999994
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000010,State-funded primary,State-funded primary,25321,2873959,82758,65885,16873,0.028795799999999996,0.9712042,1468,0.057975599999999995,404,0.0159551
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000010,Total,Total,46701,5247487,176409,138594,37815,0.0336178,0.9663822,3150,0.06745040000000001,987,0.021134499999999997
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000014,Total,Total,31203,3364206,102469,70528,31941,0.0304586,0.9695414,2296,0.0735827,379,0.0121463
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000015,State-funded primary,State-funded primary,18149,1978485,38997,31413,7584,0.0197105,0.9802895,741,0.040828699999999996,136,0.007493499999999999
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000016,Special,Special,286,32407,16921,16830,91,0.5221403,0.4778597,248,0.8671329,187,0.6538461999999999
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000017,Special,Special,875,97954,25661,24246,1415,0.2619699,0.7380301,437,0.49942860000000006,250,0.2857143
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000017,State-funded primary,State-funded primary,23311,2563092,61198,49794,11404,0.023876599999999998,0.9761234,1285,0.0551242,234,0.010038199999999999
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000017,State-funded secondary,State-funded secondary,17928,2003256,41647,29442,12205,0.0207897,0.9792103,829,0.046240500000000004,67,0.0037372
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E09000018,Total,Total,36084,3968121,86133,63660,22473,0.0217062,0.9782938,1581,0.043814399999999996,269,0.0074548
2018/19|Spring term,2018/19,2018,Spring term,2,LA|E10000008,State-funded primary,State-funded primary,48311,5619064,235642,201303,34339,0.0419362,0.9580638,5744,0.11889630000000001,132,0.0027322999999999996
2018/19|Spring term,2018/19,2018,Spring term,2,LA|E06000026,Special,Special,611,70620,6504,5127,1377,0.0920986,0.9079014,187,0.3060556,20,0.0327332
2018/19|Spring term,2018/19,2018,Spring term,2,LA|E10000027,Special,Special,575,65078,7404,5977,1427,0.1137712,0.8862288,164,0.2852174,36,0.0626087
2018/19|Spring term,2018/19,2018,Spring term,2,LA|E10000027,State-funded primary,State-funded primary,33180,3815727,167977,139784,28193,0.0440223,0.9559777,4122,0.1242315,138,0.0041591
2018/19|Spring term,2018/19,2018,Spring term,2,LA|E10000027,Total,Total,61970,7094692,376454,293260,83194,0.0530614,0.9469386,9227,0.1488946,663,0.0106987
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000001,Special,Special,6696,773105,78520,55218,23302,0.1015645,0.8984354999999999,1889,0.2821087,341,0.0509259
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000004,Special,Special,8113,972762,105335,85254,20081,0.1082845,0.8917155,2466,0.3039566,437,0.0538642
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000004,Total,Total,598365,72678125,3399710,2560796,838914,0.0467776,0.9532224,76976,0.1286439,4829,0.0080703
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000005,State-funded primary,State-funded primary,427574,53833300,2189170,1682406,506764,0.0406657,0.9593343,46227,0.1081146,1590,0.0037186999999999997
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000005,Total,Total,776433,97635832,4631559,3421669,1209890,0.0474371,0.9525629,98093,0.126338,6755,0.0087
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000006,State-funded secondary,State-funded secondary,331563,39440714,2193353,1630291,563062,0.0556114,0.9443886,49251,0.1485419,4109,0.012392799999999999
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000007,State-funded secondary,State-funded secondary,441094,51757770,2628337,1832652,795685,0.0507815,0.9492185,62124,0.1408407,3874,0.0087827
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000008,Total,Total,1093655,129259279,6443812,4946830,1496982,0.049851799999999995,0.9501482,148359,0.1356543,9262,0.0084688
2018/19|Spring term,2018/19,2018,Spring term,2,REG|E12000009,Total,Total,642169,74112053,3748467,2944233,804234,0.050578399999999996,0.9494216,92008,0.1432769,5837,0.0090895
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000037,Special,Special,577,63923,3108,2684,424,0.048621,0.951379,65,0.1126516,10,0.017331
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000021,State-funded primary,State-funded primary,17918,2029073,59121,48500,10621,0.029137,0.970863,1179,0.0657998,208,0.011608400000000001
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000022,State-funded primary,State-funded primary,12496,1346532,32781,29351,3430,0.024344800000000003,0.9756552,610,0.0488156,127,0.0101633
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000024,Special,Special,683,72570,20061,18246,1815,0.27643650000000003,0.7235635,310,0.4538799,207,0.3030747
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000024,State-funded secondary,State-funded secondary,15268,1596401,58971,45673,13298,0.03694,0.96306,1285,0.084163,334,0.0218758
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000001,State-funded secondary,State-funded secondary,4827,515313,27177,23178,3999,0.0527388,0.9472612,451,0.0934328,224,0.0464056
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000002,State-funded primary,State-funded primary,11837,1299304,28763,20496,8267,0.0221372,0.9778628,573,0.0484075,52,0.004393
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000004,State-funded primary,State-funded primary,15038,1643754,43535,37804,5731,0.026485099999999998,0.9735149,792,0.0526666,224,0.0148956
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000004,Total,Total,26893,2913177,106128,91062,15066,0.0364303,0.9635697,1931,0.07180310000000001,704,0.0261778
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000047,Special,Special,1332,113168,20650,19321,1329,0.1824721,0.8175279,427,0.3205706,238,0.1786787
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000005,State-funded secondary,State-funded secondary,6347,670255,19593,16686,2907,0.0292322,0.9707678,322,0.0507326,139,0.0219001
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000011,State-funded primary,State-funded primary,11224,1245433,32259,26608,5651,0.025901800000000003,0.9740982,586,0.052209599999999995,123,0.010958699999999998
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000014,State-funded primary,State-funded primary,18224,1969512,62146,55864,6282,0.031554,0.968446,1375,0.07545,217,0.011907399999999999
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000001,Special,Special,781,90329,8122,6924,1198,0.0899158,0.9100842,190,0.24327780000000002,16,0.0204866
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000001,Total,Total,44584,5050362,131659,104350,27309,0.0260692,0.9739308,2629,0.0589673,372,0.0083438
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000006,Total,Total,31602,3473119,178842,150131,28711,0.0514932,0.9485068,3339,0.1056579,1153,0.036485
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000007,State-funded secondary,State-funded secondary,15318,1564637,28973,22680,6293,0.0185174,0.9814826,700,0.0456979,59,0.0038517
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000008,State-funded secondary,State-funded secondary,14226,1608040,53101,38676,14425,0.0330222,0.9669778,1003,0.0705047,248,0.0174329
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000009,Special,Special,724,81830,16074,14421,1653,0.1964316,0.8035684,260,0.359116,140,0.1933702
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E08000009,State-funded secondary,State-funded secondary,16342,1775355,60160,55516,4644,0.0338862,0.9661138,1240,0.0758781,373,0.0228246
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000007,Special,Special,358,39762,8929,7739,1190,0.22456109999999999,0.7754389,152,0.42458100000000004,92,0.25698319999999997
2020/21|Spring term,2020/21,2020,Spring term,2,LA|E06000007,Total,Total,28174,3226702,82262,68544,13718,0.0254941,0.9745059,1554,0.055157199999999997,299,0.010612600000000002
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000006,Special,Special,736,83055,13231,8996,4235,0.1593041,0.8406959,320,0.43478259999999996,63,0.0855978
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000006,State-funded primary,State-funded primary,19099,2227061,151875,115121,36754,0.0681953,0.9318047,4746,0.2484947,126,0.0065972
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000008,State-funded secondary,State-funded secondary,14791,1791629,164473,93049,71424,0.0918008,0.9081992,4052,0.27395040000000004,492,0.0332635
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000010,State-funded primary,State-funded primary,22776,2610831,162646,135526,27120,0.0622966,0.9377034,5114,0.2245346,120,0.005268699999999999
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000008,Total,Total,24382,2789181,220741,167358,53383,0.0791419,0.9208581,6722,0.27569520000000003,408,0.0167337
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000050,Special,Special,862,99634,13030,9903,3127,0.1307786,0.8692214,341,0.3955916,50,0.0580046
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000050,State-funded primary,State-funded primary,23863,2739522,195089,169828,25261,0.07121279999999999,0.9287872,6747,0.282739,130,0.0054478
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000016,Special,Special,385,45597,5311,2840,2471,0.116477,0.8835230000000001,134,0.3480519,20,0.051948100000000004
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000017,State-funded secondary,State-funded secondary,17149,1938634,208913,130440,78473,0.10776300000000001,0.892237,5938,0.3462593,733,0.042743
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000018,State-funded secondary,State-funded secondary,17474,2153377,209373,130815,78558,0.0972301,0.9027699,5338,0.3054824,554,0.0317042
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000019,Special,Special,1363,147344,24802,18573,6229,0.16832719999999998,0.8316728,668,0.4900954,137,0.10051360000000001
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000033,Special,Special,375,43071,4822,4257,565,0.1119547,0.8880453,133,0.3546667,12,0.032
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000035,Special,Special,1585,178338,25817,18353,7464,0.14476440000000002,0.8552356,652,0.41135649999999996,130,0.0820189
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000036,Special,Special,507,63028,9183,7794,1389,0.1456972,0.8543028,232,0.4575937,33,0.0650888
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000036,State-funded secondary,State-funded secondary,20060,2459948,222139,151963,70176,0.0903023,0.9096976999999999,5607,0.27951149999999997,642,0.032004000000000005
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000012,Special,Special,321,36616,4506,4288,218,0.123061,0.876939,147,0.4579439,9,0.0280374
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000012,State-funded secondary,State-funded secondary,9061,1012150,100122,60394,39728,0.09892010000000001,0.9010799,2970,0.32777839999999997,300,0.033108900000000004
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000013,State-funded secondary,State-funded secondary,10203,1163173,117412,80204,37208,0.1009411,0.8990589,3547,0.34764290000000003,328,0.0321474
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E10000007,State-funded primary,State-funded primary,50964,5988210,395076,351213,43863,0.0659756,0.9340244,12955,0.254199,271,0.005317499999999999
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000015,State-funded primary,State-funded primary,20300,2357623,154711,120311,34400,0.0656216,0.9343783999999999,5055,0.24901479999999998,144,0.0070936
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000015,State-funded secondary,State-funded secondary,16958,1941471,172275,114857,57418,0.0887343,0.9112657,4883,0.2879467,482,0.0284232
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E10000018,Total,Total,88373,11035398,839010,693549,145461,0.076029,0.923971,22020,0.2491711,1337,0.0151291
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000016,State-funded primary,State-funded primary,28713,3561819,232998,168086,64912,0.0654155,0.9345845,6365,0.2216766,196,0.0068262
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000017,State-funded primary,State-funded primary,2432,283340,17942,16611,1331,0.0633232,0.9366768,644,0.2648026,14,0.0057566
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E10000024,Special,Special,1023,115858,13627,11132,2495,0.1176181,0.8823818999999999,384,0.3753666,50,0.0488759
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000061,State-funded primary,State-funded primary,25688,2954792,193608,161261,32347,0.0655234,0.9344766,6180,0.2405793,150,0.0058392999999999995
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000061,State-funded secondary,State-funded secondary,20492,2342490,232689,165569,67120,0.099334,0.900666,6823,0.3329592,656,0.0320125
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E08000025,State-funded secondary,State-funded secondary,75919,9037238,791666,524583,267083,0.0876004,0.9123996,21911,0.2886102,1981,0.0260936
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E10000028,Total,Total,106831,13153995,1035475,865912,169563,0.07871940000000001,0.9212806,28707,0.2687141,1540,0.014415299999999999
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E10000034,State-funded primary,State-funded primary,34761,4302804,323381,280232,43149,0.0751559,0.9248441000000001,9523,0.2739564,219,0.006300200000000001
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000051,Special,Special,377,45560,7123,5367,1756,0.1563433,0.8436567,192,0.5092838,31,0.08222810000000001
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000051,State-funded primary,State-funded primary,18313,2251382,155074,141760,13314,0.0688795,0.9311205,4599,0.2511331,82,0.0044777
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000051,State-funded secondary,State-funded secondary,15454,1875213,193194,159301,33893,0.1030251,0.8969749,5361,0.3469005,512,0.0331306
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E06000020,State-funded primary,State-funded primary,14147,1755964,130183,109426,20757,0.0741376,0.9258624,3890,0.27497,85,0.006008299999999999
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E10000031,State-funded secondary,State-funded secondary,33128,4008469,404742,302877,101865,0.1009717,0.8990283,10325,0.3116699,1233,0.0372193
2021/22|Spring term,2021/22,2021,Spring term,2,LA|E10000003,Special,Special,1347,153135,22115,17670,4445,0.1444151,0.8555849,604,0.44840389999999997,83,0.0616184
2020/21|Summer term,2020/21,2020,Summer term,3,LA|E08000014,State-funded secondary,State-funded secondary,14666,1693829,133349,94516,38833,0.0787264,0.9212736,3564,0.243011,390,0.026592099999999997
2020/21|Summer term,2020/21,2020,Summer term,3,LA|E08000014,Total,Total,33531,4085967,249997,178148,71849,0.0611843,0.9388157,6301,0.1879157,513,0.0152993
2022/23|Summer term,2022/23,2022,Summer term,3,LA|E06000016,Total,Total,52081,5466159,423790,244274,179516,0.0775298,0.9224702,12609,0.2421036,998,0.0191625
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E06000037,State-funded primary,State-funded primary,11494,1349939,52725,38187,14538,0.0390573,0.9609427,1362,0.11849660000000001,30,0.0026101
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E06000041,Special,Special,288,30239,3620,2632,988,0.119713,0.880287,93,0.32291670000000006,22,0.0763889
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E10000016,State-funded secondary,State-funded secondary,83256,8563935,550989,353523,197466,0.0643383,0.9356617,16464,0.1977515,1496,0.0179687
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E06000035,State-funded primary,State-funded primary,20702,2393314,108515,63132,45383,0.045340899999999996,0.9546591,3066,0.1481016,51,0.0024635
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E06000035,State-funded secondary,State-funded secondary,16138,1653679,90575,54258,36317,0.054771799999999995,0.9452282,2552,0.1581361,136,0.0084273
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E06000046,Special,Special,235,25438,1937,1481,456,0.0761459,0.9238541,54,0.2297872,6,0.0255319
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E10000025,Special,Special,955,105574,9374,7043,2331,0.0887908,0.9112092,241,0.252356,40,0.0418848
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E10000030,Special,Special,2096,227159,23011,18101,4910,0.1012991,0.8987009,618,0.2948473,88,0.04198470000000001
2018/19|Summer term,2018/19,2018,Summer term,3,LA|E10000032,State-funded primary,State-funded primary,55812,6418860,267491,180497,86994,0.0416727,0.9583273,6830,0.1223751,192,0.0034400999999999998
